eventID,AfterInhMATRIX5,PrescaleMATRIX5,RawMATRIX4,RawTriggers,label
462367,77148,33,2134967,12354599,3
462368,73890,30,2129933,12044347,3
462369,53659,23,1810927,11081870,2
462370,66385,27,1925919,11998186,1
462371,66433,28,1958429,12032261,1
462372,66432,27,1931238,11947029,1
462373,66755,28,1949827,12123039,1
462374,64585,27,2078812,12115616,1
462375,67920,28,1783167,12081619,1
462376,65738,28,1863468,11782688,1
462377,64388,26,1918304,11834111,1
462378,65122,28,1953870,11805204,1
462379,66066,27,1919494,11784248,1
462380,53691,22,1769083,11204921,2
462381,59474,25,1957083,10243527,3
462384,54125,23,1674823,11123403,4
462385,67874,28,1989455,11942962,5
462386,62561,26,1956887,11846196,6
462390,78182,32,2028680,12303248,3
462391,77017,32,2118018,12257431,3
462392,53445,22,1637194,11026361,2
462393,66401,28,1905266,11819163,1
462394,67349,28,1852802,11904607,1
462395,66339,28,1961627,11901507,1
462396,67912,28,1877064,12138467,1
462397,64770,27,1976432,11829914,1
462398,66748,28,1955566,12148661,1
462399,67627,28,1833053,11982244,1
462400,66377,27,1950519,11957902,1
462401,67726,28,1900685,12106066,1
462402,66683,28,1903108,11970366,1
462403,55478,23,1729583,11225005,2
462404,64537,27,1856275,10275016,3
462405,76353,32,2123582,12303287,3
462406,74389,31,2143523,12181969,3
462407,55220,23,1609753,11161798,4
462408,66537,28,2110781,11918888,5
462409,64106,26,2053966,11779569,6
462410,63537,27,2147472,11744149,7
462411,68967,28,1840739,12025963,6
462412,54848,23,1779512,11344397,4
462413,79981,33,2241664,12519099,3
462414,75570,32,2242351,12504999,3
462415,53906,22,1786040,11217348,2
462416,66288,28,2034228,12014952,1
462417,66201,27,1933475,11854259,1
462418,63091,27,1862465,11387764,1
462419,67605,28,1772338,11900467,1
462420,65271,27,1961023,11797355,1
462421,66555,28,1958523,11891495,1
462422,71924,30,1824871,12122636,1
462423,68420,28,1773904,11983326,1
462424,64144,27,2021909,11793973,1
462425,68670,28,1910137,12047960,1
462426,55616,23,1772457,11281813,2
462427,77578,33,2167780,12506166,3
462428,78100,32,2080389,12440822,3
462429,76402,32,2278288,12625013,3
462430,52859,22,1694455,11028231,4
462431,71664,30,2044563,12462827,5
462432,64400,27,1962631,11876959,6
462433,62320,26,1955005,11574438,7
462434,59481,24,1963882,11399111,6
462435,53502,22,1727094,11248416,4
462436,78882,33,2110698,12610073,3
462437,79375,33,2055166,12573202,3
462438,55635,23,1720810,11415334,2
462440,61092,26,1928008,11296045,1
462441,67842,28,1849050,12100377,1
462442,64724,27,1956887,11763307,1
462443,66761,28,1906252,11890538,1
462444,68144,28,1919930,12198335,1
462445,65479,27,1969957,11749962,1
462446,65223,28,1905392,11840377,1
462447,65349,27,1982860,11951221,1
462448,68412,28,1894669,12060696,1
462449,55026,23,1745238,11309748,2
462450,79864,33,2063210,12645179,3
462451,78693,33,2197036,12550234,3
462452,77846,32,2093529,12380230,3
462455,65218,28,2064218,11918162,6
462456,63391,26,1981685,11566059,7
462457,63945,27,2039563,11668960,6
462458,54396,22,1788704,11217141,4
462459,78944,33,2216126,12530438,3
462460,74968,31,2138522,12326406,3
462461,51210,22,1740070,10789897,2
462462,66316,27,1854880,11947304,1
462463,65838,28,1895870,11874377,1
462464,68039,28,1882792,12114093,1
462465,66560,28,1892139,11947289,1
462466,66398,27,1886030,11839159,1
462467,62498,26,1992082,11628902,1
462468,68331,29,2025762,12184577,1
462469,65158,27,2036930,11938993,1
462470,66083,27,1869343,11890235,1
462471,66860,28,1923165,11923849,1
462472,55437,23,1691321,11296681,2
462473,79062,33,2169643,12566952,3
462474,80111,33,2110763,12470948,3
462475,77370,33,2207741,12459015,3
462476,55338,23,1711814,11217074,4
462477,71038,29,2072679,12232236,5
462478,65577,27,2021353,11827318,6
462479,65950,28,2040294,11778218,7
462480,65312,27,1998270,11965763,6
462481,54634,23,1700836,10993659,4
462482,78077,32,2052064,12174829,3
462483,80378,34,2043028,12485320,3
462484,51853,21,1892913,11038703,2
462485,67754,28,1919955,12066457,1
462486,64334,27,1892128,11689702,1
462487,66800,28,1797091,11821275,1
462488,68243,28,1865429,11986488,1
462489,65310,27,1998021,11723051,1
462490,70062,30,1738010,11949346,1
462491,66901,27,1889507,12071362,1
462492,67362,28,1935758,12000254,1
462493,56631,24,1696453,10520431,1
462494,67811,28,1969427,12116223,1
462495,51977,22,1800842,10826300,2
462496,77765,32,2200718,12403344,3
462497,79203,33,2327607,12708451,3
462498,76621,32,2224620,12308788,3
462499,55487,23,1710372,11274169,4
462500,69699,29,2109280,11970550,5
462501,66854,28,1947372,11777771,6
462502,64779,27,2090004,11801013,7
462503,63818,26,1949771,11592732,6
462504,54650,23,1787453,11165770,4
462505,79117,33,2183159,12608767,3
462506,76999,32,2127715,12438437,3
462507,50775,21,1811654,10886890,2
462508,64157,27,1908721,11646228,1
462509,67717,28,1824344,11917871,1
462510,62860,26,1770396,11294992,1
462511,64439,27,1873497,11571224,1
462512,68273,28,1763288,11923004,1
462513,62925,27,1988969,11715877,1
462514,65059,27,1858938,11846096,1
462515,66390,27,1948821,11986762,1
462516,65025,27,1947871,11707453,1
462517,67732,28,1946788,12070564,1
462518,53420,23,1680134,11071755,2
462521,76745,31,2234616,12346614,3
462523,68984,29,2148807,11967066,5
462524,66929,28,1904161,12011953,6
462525,64186,27,2080376,11830599,7
462526,64843,27,2073374,11675348,6
462528,80129,33,2113623,12259284,3
462529,79880,33,2158180,12355046,3
462530,55106,23,1788880,11232315,2
462531,66486,28,1990844,11797752,1
462532,66541,28,1999861,12091116,1
462533,67588,28,1949453,11966145,1
462534,68255,28,1831089,11937380,1
462535,67050,28,2008128,11917472,1
462536,71010,30,1889837,12186521,1
462537,67713,28,1911131,11956459,1
462538,68599,28,1866488,12039971,1
462539,66012,28,1937411,11774597,1
462540,69777,29,1820892,12037989,1
462541,57226,23,1658674,11510655,2
462542,82706,35,2058572,12866597,3
462543,80341,33,2067262,12523733,3
462544,73906,31,2172918,12143571,3
462545,55757,23,1744059,11305746,4
462546,67987,29,2056224,11909277,5
462547,64519,26,1950943,11685773,6
462548,65638,28,2087485,11880820,7
462549,67494,28,1824157,11980149,6
462550,55117,23,1789300,11243980,4
462551,78361,32,2205633,12548366,3
462552,81728,34,2117102,12619189,3
462553,56863,24,1704105,11319898,2
462554,65547,27,2022059,11913230,1
462555,65499,28,1971321,11711654,1
462556,67043,27,1818548,11915753,1
462557,68214,29,1932478,12106312,1
462558,66692,28,1933027,11954087,1
462559,64734,27,1929739,11901739,1
462560,68568,28,1786611,12063709,1
462561,66542,28,1891961,11910157,1
462562,67656,28,1881754,11871789,1
462563,68796,28,1789829,12055268,1
462564,55506,23,1669326,11108077,2
462565,73550,31,2131837,12144364,3
462566,75612,32,2028313,12089380,3
462567,76785,32,2038155,12265932,3
462568,53564,22,1635852,11101781,4
462569,67009,28,2034643,11716736,5
462570,66197,27,1846951,11785583,6
462571,63887,27,2042701,11629282,7
462572,63096,26,1995270,11586508,6
462573,51504,22,1743166,10704535,4
462574,75118,31,1980567,12122182,3
462575,77605,32,1956249,12090397,3
462576,53858,23,1673407,11115915,2
462577,67144,27,1911528,11882307,1
462578,66690,28,1864444,11901910,1
462579,68251,29,1905142,12003063,1
462580,65494,27,1970375,11914138,1
462581,64071,27,1883502,11564071,1
462582,69441,28,1824426,12120730,1
462584,64602,27,1988772,11792570,1
462585,66537,28,1834221,11852342,1
462586,68078,28,1812637,12085748,1
462587,54316,23,1662743,11035654,2
462588,80664,33,1937516,12456561,3
462589,78909,33,2056047,12414226,3
462590,82768,35,1907849,12617175,3
462591,53079,22,1691064,10938673,4
462592,67559,28,2085537,11937211,5
462593,64284,26,1983761,11720973,6
462594,64403,27,2000514,11637856,7
462595,67761,28,1927330,12010682,6
462596,54052,23,1697364,11051856,4
462597,80336,33,1934313,12367751,3
462598,80983,34,1994049,12461637,3
462599,54444,23,1723039,11125122,2
462600,64560,27,1914846,11676612,1
462601,69752,29,1691617,11850493,1
462609,68794,28,1838132,11952145,1
462610,54652,23,1682218,11097114,2
462611,76966,32,2171653,12450088,3
462612,82359,34,2090266,12692257,3
462613,81418,34,2058080,12628109,3
462614,55722,23,1698746,11331587,4
462615,71289,30,2035392,11970296,5
462616,67908,28,1873292,12056578,6
462617,67259,28,2030220,11941661,7
462618,61647,26,1844221,11230659,6
462619,55542,23,1601444,11158810,4
462620,80964,34,2130509,12440917,3
462621,77625,32,2171527,12189480,3
462622,55824,23,1738506,11210038,2
462623,64965,27,2011253,11735691,1
462624,69094,29,1890200,11982863,1
462625,64725,27,2019925,11770984,1
462626,63852,26,2098436,11749781,1
462627,68780,29,1792854,12006546,1
462628,68097,28,1892618,12020554,1
462629,65440,28,1951770,11750184,1
462630,64174,26,2005119,11715991,1
462631,65562,28,1974059,11833703,1
462632,63603,26,1967474,11749403,1
462633,53089,22,1772816,11209671,2
462634,78359,33,2221761,12404629,3
462635,75641,31,2184338,12282425,3
462636,75221,32,2145686,12325036,3
462637,53434,22,1651673,11063476,4
462638,66699,27,2106326,11859585,5
462639,62629,27,1989245,11487417,6
462640,63058,26,1949107,11645922,7
462641,64499,27,1925969,11781026,6
462642,50841,21,1824349,10980491,4
462643,77934,32,2272264,12607305,3
462644,79313,33,2230466,12497796,3
462645,52963,22,1782956,10911434,2
462646,63938,27,1977561,11803507,1
462647,65713,27,1930211,11717017,1
462648,67931,28,1800430,11841438,1
462649,66260,28,1815201,11772330,1
462650,65456,27,1929999,11935341,1
462651,65692,27,1858845,11787408,1
462652,67940,29,1806832,12031941,1
462653,65619,27,1859773,11786426,1
462654,63144,26,2035534,11827682,1
462655,68415,29,1846452,12152664,1
462656,53532,22,1771613,11173434,2
462657,74666,31,2224779,12227771,3
462658,79207,33,1961378,12427847,3
462659,77209,32,2052968,12111000,3
462660,51022,21,1786093,10895966,4
462661,66737,28,2096457,11891410,5
462662,62626,26,1948417,11404464,6
462663,61913,26,1957075,11465018,7
462751,77962,32,1860540,12091956,3
462752,51445,21,1578280,10806483,4
462753,68330,29,1863921,11751124,5
462754,62881,26,1761364,11268418,6
462755,64546,27,1891267,11500262,7
462756,63511,26,1919176,11622740,6
462757,53164,22,1690252,11042398,4
462758,75643,32,2046626,12064637,3
462759,74593,31,1981808,12091004,3
462760,51415,21,1782796,10902098,2
462761,63390,26,1825272,11503869,1
462762,66966,28,1844308,11782054,1
462763,66553,28,1900549,11702179,1
462764,61986,26,1982253,11479314,1
462765,66363,27,1871689,11709635,1
462766,62810,26,1819386,11420932,1
462767,65100,28,1921913,11737014,1
462768,65452,27,1876214,11605156,1
462769,63528,26,1871375,11530275,1
462770,66272,28,1897947,11575102,1
462771,51893,21,1704161,10977330,2
462772,72828,31,2120631,12002428,3
462773,75045,31,2185289,12023908,3
462774,73987,31,1948660,12101390,3
462775,52464,22,1724662,10937359,4
462776,61755,25,2124867,11089017,5
462777,62847,26,1925880,11502136,6
462778,60924,26,2046034,11236723,7
462779,63504,26,2024859,11621730,6
462780,52485,22,1725809,10949781,4
462781,75195,31,2373604,12310556,3
462782,79788,34,2025679,12593203,3
462783,53188,22,1791139,11068201,2
462784,64376,26,2012878,11829089,1
462785,62904,27,1945801,11582106,1
462786,60061,24,1951504,11431758,1
462787,64482,27,1958481,11596018,1
462788,69335,29,1869023,12122052,1
462789,62659,26,1971318,11645141,1
462790,64856,27,1832303,11811980,1
462791,66102,28,1830624,11734667,1
462792,63438,26,1926376,11626681,1
462793,62343,26,2002513,11600614,1
462794,50966,21,1746470,10746555,2
462795,78891,33,2011591,12367171,3
462796,75604,32,2037037,12032429,3
462797,78609,32,2021263,12436256,3
462798,52953,22,1736755,11033956,4
462799,67986,29,1960960,11751016,5
462800,63482,26,1855383,11666962,6
462801,63076,26,1990654,11643402,7
462802,60115,25,1887323,11283991,6
462803,53351,22,1620227,11076726,4
462804,78126,33,1971577,12240166,3
462805,76210,32,2154774,12336925,3
462806,54029,22,1733658,11130173,2
462807,64568,27,1927733,11658033,1
462808,66247,27,1894655,11878212,1
462809,65060,28,1921387,11687745,1
462810,65487,27,1843903,11752366,1
462811,65431,27,1908286,11618406,1
462812,64193,27,1829971,11488279,1
462813,65815,27,1912159,11764212,1
462814,64661,27,1951488,11728205,1
462815,68401,28,1782158,11875077,1
462816,63987,27,1808335,11617556,1
462817,55786,23,1673789,11239633,2
462818,74257,31,2146454,12243988,3
462821,53018,22,1638645,10914831,4
462822,67859,28,1961178,11720894,5
462823,62525,26,1996070,11622841,6
462824,65640,28,1985040,11746207,7
462825,65091,27,2039908,11848059,6
462826,54418,22,1704736,11239860,4
462827,77870,33,2107736,12420196,3
462828,79142,33,2063461,12417251,3
462829,52710,22,1822796,11192121,2
462830,67263,28,1812768,11904918,1
462831,61012,25,1933777,11363924,1
462832,63658,27,1865019,11724837,1
462833,65110,27,1884633,11545758,1
462834,66339,27,1943627,11858905,1
462835,66092,28,1958450,11817026,1
462836,64020,26,1916183,11355762,1
462837,64304,27,1942434,11570284,1
462838,66850,28,1982310,11886741,1
462839,65665,27,1968750,11832820,1
462840,57035,24,1726925,11417862,2
462841,83298,35,2145410,12715730,3
462842,79550,33,2172099,12528717,3
462843,80461,33,2241326,12497380,3
462844,54883,23,1781429,11215546,4
462845,72731,30,2037742,12398280,5
462846,68279,29,1963512,12043589,6
462847,66954,28,2037593,11832478,7
462848,62624,26,2110243,11490909,6
462849,54746,23,1817789,11232582,4
462850,80261,33,2219617,12546207,3
462851,76720,32,2301487,12466400,3
462852,55671,23,1781545,11354411,2
462853,69327,29,1968483,12231879,1
462854,65111,27,1878179,11406657,1
462855,64057,27,1890563,11438905,1
462856,66883,28,1816755,11773607,1
462857,66108,27,1867885,11736984,1
462858,67150,28,1956913,11867888,1
462859,69919,29,1844079,12073590,1
462860,67582,28,1868145,11838666,1
462861,65629,27,1981155,11816868,1
462862,69022,29,1959395,12109476,1
462863,54569,23,1804445,11166254,2
462864,76830,32,2247479,12284692,3
462865,79294,33,2116825,12600931,3
462866,80760,34,2091132,12464692,3
462867,55665,23,1749099,11411357,4
462868,71129,29,2053616,12269229,5
462869,66846,28,2033648,12082602,6
462870,63795,27,2169138,11837710,7
462871,65839,27,1966376,11756465,6
462872,54018,23,1817340,11279812,4
462873,77772,32,2179625,12531526,3
462874,79853,33,2173460,12606183,3
462875,55235,23,1751219,11352613,2
462876,65711,27,2014900,11957891,1
462877,64921,27,2093922,11823593,1
462878,65645,28,2103832,11923527,1
462879,64879,27,1914927,11774993,1
462880,65267,27,2002762,11673547,1
462881,61850,26,2044757,11213546,1
462882,62056,25,2053822,11412575,1
462883,60153,25,1999475,11313581,1
462886,52092,22,1739557,10774805,2
462889,75320,32,2154198,12117313,3
462890,51241,21,1590495,10629419,4
462891,66679,28,2441860,12039177,5
462892,67845,28,1895304,11999419,6
462893,62777,26,2134136,11690271,7
462894,68094,28,1870936,11962044,6
462895,54271,23,1871802,11208717,4
462896,80580,33,2076876,12681370,3
462897,81482,34,2129869,12542122,3
462898,52656,22,1929948,11106108,2
462903,64336,26,3001530,12669724,1
462904,74996,32,2391261,12613582,1
462905,68440,28,2639101,12647589,1
462906,73049,30,2226442,12561927,1
462907,66895,28,2626233,12709989,1
462908,72696,31,2356779,12512674,1
462909,58277,24,2069075,11787525,2
462910,86570,36,2619662,13305119,3
462911,87800,37,2479902,13040801,3
462912,80493,33,2741867,12998739,3
462913,60301,25,1981362,11797757,4
462914,76057,32,2446400,12398452,5
462915,67335,28,2493183,12342041,6
462916,68090,28,2484487,12141502,7
462917,71756,30,2293217,12289931,6
462918,57363,24,2172733,11694228,4
462919,87068,36,2400438,12940586,3
462920,72715,31,3030054,12401282,3
462921,55429,23,2105731,11271500,2
462922,65033,27,2532583,11997158,1
462923,68853,28,2333036,12040114,1
462924,63732,27,2476046,12001604,1
462925,66063,28,2417391,12048421,1
462926,65164,27,2302772,12013931,1
462927,70332,29,2294746,12071074,1
462928,66013,27,2458006,12228473,1
462929,66270,28,2441594,11970464,1
462930,63005,26,2547065,11998196,1
462931,62853,26,2640030,11695748,1
462932,56146,24,2056827,11587580,2
462933,82362,34,2543951,12826435,3
462934,81223,34,2697300,13009794,3
462935,80911,34,2678898,12836905,3
462936,55618,23,2047952,11542127,4
462937,74489,31,2514621,12482905,5
462938,64250,27,2549636,12075280,6
462939,72046,30,2306584,12304867,7
462940,69299,29,2383831,12243036,6
462941,58231,24,2050655,11709268,4
462942,81183,34,2564779,12825624,3
462943,88621,37,2354500,12877142,3
462945,68981,29,2235071,12099230,1
462946,66030,28,2360395,12090276,1
462947,72667,30,2219741,12325664,1
462948,66898,28,2404080,12288544,1
462949,65946,27,2314399,11898621,1
462950,55946,23,2747236,11421457,1
462951,64421,27,2540284,11766238,1
462952,62698,26,2587881,11769984,1
462953,65446,28,2498908,11807362,1
462954,66593,27,2580702,12140638,1
462955,55101,23,2268669,11264349,2
462956,75963,32,2810558,12603201,3
462957,85492,36,2488603,12804782,3
462958,78268,32,2773626,12693809,3
462959,58335,25,2046683,11640239,4
462960,59015,24,3010433,11857908,5
462961,70914,30,2302676,12326055,6
462962,66209,27,2653526,12229689,7
462963,67133,28,2454199,12124524,6
462964,57634,24,1999890,11499469,4
462965,76066,32,2875295,12694000,3
462966,79413,33,2538311,12551526,3
462967,52889,21,2299757,11337452,2
462968,69258,29,2346984,12133975,1
462969,66407,28,2449661,12109981,1
462970,69264,29,2348003,11911010,1
462971,66904,28,2474918,12295590,1
462972,63514,26,2636065,11613659,1
462973,69872,29,2368174,12238424,1
462974,67502,28,2459522,11896621,1
462975,64410,27,2543487,11815307,1
462976,67615,28,2326381,12056531,1
462977,68377,29,2364129,12166114,1
462978,55195,23,2148231,11352812,2
462979,74555,31,2282022,12014583,3
462980,79893,33,2497509,12432429,3
462981,78682,33,2596584,12518800,3
462982,59314,25,1900227,11673318,4
462983,72294,30,2484472,12422621,5
462984,71937,30,2240079,12329162,6
462985,69211,28,2429127,12495881,7
462986,72212,31,2320655,12333563,6
462987,51012,21,2284831,11245962,4
462988,84263,35,2516126,12773926,3
462989,82323,34,2655620,12823119,3
462990,57926,24,2052248,11722114,2
462991,70291,30,2283552,12223928,1
462992,69200,28,2463484,12405979,1
462993,71474,30,2201976,12117703,1
462994,71175,30,2282157,12469508,1
462995,75288,31,2181687,12591227,1
